"","activity1","builtin1","communication1","entertainment1","finance1","game1","office1","other1","social1","travel1","unknown1","utilities1","weather1","call1","arousal1","valence1","mood1","screen1","sms1","activity2","builtin2","communication2","entertainment2","finance2","game2","office2","other2","social2","travel2","unknown2","utilities2","weather2","call2","arousal2","valence2","mood2","screen2","sms2","activity3","builtin3","communication3","entertainment3","finance3","game3","office3","other3","social3","travel3","unknown3","utilities3","weather3","call3","arousal3","valence3","mood3","screen3","sms3","activity4","builtin4","communication4","entertainment4","finance4","game4","office4","other4","social4","travel4","unknown4","utilities4","weather4","call4","arousal4","valence4","mood4","screen4","sms4","activity5","builtin5","communication5","entertainment5","finance5","game5","office5","other5","social5","travel5","unknown5","utilities5","weather5","call5","arousal5","valence5","mood5","screen5","sms5","target"
"733",0.0123611111111111,41.036,289.19,1.014,0,0,0,17.155,41.357,0,0,0,0,0,-0.5,0.333333333333333,6.25,138.819000005722,0,0.144070603446303,678.477,1680.035,2216.219,20.066,0,0,27.086,301.878,9.888,0,0,0,4,-0.2,0.8,6.2,4939.44000029564,4,0.0874891774891775,99.01,239.666,142.025,0,0,0,15.072,20.102,0,0,0,0,1,0,1,7,202.365000009537,0,0.199877498089923,423.213,505.307,144.716,0,0,0,8.062,123.868,0,0,19.138,5.22,0,-0.666666666666667,1,6.75,1605.84399962425,0,0.0864168979340117,222,408.015,51.298,45.279,0,0,0,119.977,0,0,0,0,0,-0.2,1,7,2214.0070002079,1,6.4
"734",0.144070603446303,678.477,1680.035,2216.219,20.066,0,0,27.086,301.878,9.888,0,0,0,4,-0.2,0.8,6.2,4939.44000029564,4,0.0874891774891775,99.01,239.666,142.025,0,0,0,15.072,20.102,0,0,0,0,1,0,1,7,202.365000009537,0,0.199877498089923,423.213,505.307,144.716,0,0,0,8.062,123.868,0,0,19.138,5.22,0,-0.666666666666667,1,6.75,1605.84399962425,0,0.0864168979340117,222,408.015,51.298,45.279,0,0,0,119.977,0,0,0,0,0,-0.2,1,7,2214.0070002079,1,0.0398968008255934,9.241,0,0,0,0,0,0,0,0,0,0,0,8,0.5,0.666666666666667,6.4,7.27500009536743,1,7.2
"735",0.0874891774891775,99.01,239.666,142.025,0,0,0,15.072,20.102,0,0,0,0,1,0,1,7,202.365000009537,0,0.199877498089923,423.213,505.307,144.716,0,0,0,8.062,123.868,0,0,19.138,5.22,0,-0.666666666666667,1,6.75,1605.84399962425,0,0.0864168979340117,222,408.015,51.298,45.279,0,0,0,119.977,0,0,0,0,0,-0.2,1,7,2214.0070002079,1,0.0398968008255934,9.241,0,0,0,0,0,0,0,0,0,0,0,8,0.5,0.666666666666667,6.4,7.27500009536743,1,0.240156619398701,67.282,9.097,0,11.053,0,0,0,0,0,0,0,0,1,-0.5,1,7.2,3191.62199997902,0,6.6
"736",0.199877498089923,423.213,505.307,144.716,0,0,0,8.062,123.868,0,0,19.138,5.22,0,-0.666666666666667,1,6.75,1605.84399962425,0,0.0864168979340117,222,408.015,51.298,45.279,0,0,0,119.977,0,0,0,0,0,-0.2,1,7,2214.0070002079,1,0.0398968008255934,9.241,0,0,0,0,0,0,0,0,0,0,0,8,0.5,0.666666666666667,6.4,7.27500009536743,1,0.240156619398701,67.282,9.097,0,11.053,0,0,0,0,0,0,0,0,1,-0.5,1,7.2,3191.62199997902,0,0.129388638271628,156.923,331.167,113.052,87.698,162.983,0,15.132,222.355,0,0,0,0,3,0.2,1,6.6,1089.71600031853,1,7
"737",0.0864168979340117,222,408.015,51.298,45.279,0,0,0,119.977,0,0,0,0,0,-0.2,1,7,2214.0070002079,1,0.0398968008255934,9.241,0,0,0,0,0,0,0,0,0,0,0,8,0.5,0.666666666666667,6.4,7.27500009536743,1,0.240156619398701,67.282,9.097,0,11.053,0,0,0,0,0,0,0,0,1,-0.5,1,7.2,3191.62199997902,0,0.129388638271628,156.923,331.167,113.052,87.698,162.983,0,15.132,222.355,0,0,0,0,3,0.2,1,6.6,1089.71600031853,1,0.0395736434108527,99.94,421.328,0,0,0,0,5.014,109.692,0,0,0,0,0,1,1,7,358.882999658584,0,7
"738",0.0398968008255934,9.241,0,0,0,0,0,0,0,0,0,0,0,8,0.5,0.666666666666667,6.4,7.27500009536743,1,0.240156619398701,67.282,9.097,0,11.053,0,0,0,0,0,0,0,0,1,-0.5,1,7.2,3191.62199997902,0,0.129388638271628,156.923,331.167,113.052,87.698,162.983,0,15.132,222.355,0,0,0,0,3,0.2,1,6.6,1089.71600031853,1,0.0395736434108527,99.94,421.328,0,0,0,0,5.014,109.692,0,0,0,0,0,1,1,7,358.882999658584,0,0,19.42,0,0,0,0,0,0,0,0,0,0,0,4,1.25,1,7,19.430999994278,0,6.4
"739",0.240156619398701,67.282,9.097,0,11.053,0,0,0,0,0,0,0,0,1,-0.5,1,7.2,3191.62199997902,0,0.129388638271628,156.923,331.167,113.052,87.698,162.983,0,15.132,222.355,0,0,0,0,3,0.2,1,6.6,1089.71600031853,1,0.0395736434108527,99.94,421.328,0,0,0,0,5.014,109.692,0,0,0,0,0,1,1,7,358.882999658584,0,0,19.42,0,0,0,0,0,0,0,0,0,0,0,4,1.25,1,7,19.430999994278,0,0.0454545454545455,56.887,3.01,0,0,0,0,6.052,46.323,0,0,0,0,1,0,0.5,6.4,112.321000099182,2,7
"740",0.129388638271628,156.923,331.167,113.052,87.698,162.983,0,15.132,222.355,0,0,0,0,3,0.2,1,6.6,1089.71600031853,1,0.0395736434108527,99.94,421.328,0,0,0,0,5.014,109.692,0,0,0,0,0,1,1,7,358.882999658584,0,0,19.42,0,0,0,0,0,0,0,0,0,0,0,4,1.25,1,7,19.430999994278,0,0.0454545454545455,56.887,3.01,0,0,0,0,6.052,46.323,0,0,0,0,1,0,0.5,6.4,112.321000099182,2,0.0341435185185185,171.961,81.969,0,0,0,0,0,5.708,0,0,0,0,4,0.8,1,7,202.437000274658,0,6.6
"741",0.0395736434108527,99.94,421.328,0,0,0,0,5.014,109.692,0,0,0,0,0,1,1,7,358.882999658584,0,0,19.42,0,0,0,0,0,0,0,0,0,0,0,4,1.25,1,7,19.430999994278,0,0.0454545454545455,56.887,3.01,0,0,0,0,6.052,46.323,0,0,0,0,1,0,0.5,6.4,112.321000099182,2,0.0341435185185185,171.961,81.969,0,0,0,0,0,5.708,0,0,0,0,4,0.8,1,7,202.437000274658,0,0.05,121.886,53.148,0,0,0,0,0,35.166,0,0,0,0,1,0.6,0.5,6.6,4.1340000629425,2,7.25
"742",0,19.42,0,0,0,0,0,0,0,0,0,0,0,4,1.25,1,7,19.430999994278,0,0.0454545454545455,56.887,3.01,0,0,0,0,6.052,46.323,0,0,0,0,1,0,0.5,6.4,112.321000099182,2,0.0341435185185185,171.961,81.969,0,0,0,0,0,5.708,0,0,0,0,4,0.8,1,7,202.437000274658,0,0.05,121.886,53.148,0,0,0,0,0,35.166,0,0,0,0,1,0.6,0.5,6.6,4.1340000629425,2,0.137976645191724,284.669,317.696,0,0,0,0,12.13,90.522,0,0,0,0,2,1.25,1,7.25,705.427000761032,4,7
"743",0.0454545454545455,56.887,3.01,0,0,0,0,6.052,46.323,0,0,0,0,1,0,0.5,6.4,112.321000099182,2,0.0341435185185185,171.961,81.969,0,0,0,0,0,5.708,0,0,0,0,4,0.8,1,7,202.437000274658,0,0.05,121.886,53.148,0,0,0,0,0,35.166,0,0,0,0,1,0.6,0.5,6.6,4.1340000629425,2,0.137976645191724,284.669,317.696,0,0,0,0,12.13,90.522,0,0,0,0,2,1.25,1,7.25,705.427000761032,4,0.146444781870428,161.396,154.331,0,102.41,0,0,13.199,14.139,0,0,0,0,3,-0.6,1,7,445.708999872208,0,6.8
"744",0.0341435185185185,171.961,81.969,0,0,0,0,0,5.708,0,0,0,0,4,0.8,1,7,202.437000274658,0,0.05,121.886,53.148,0,0,0,0,0,35.166,0,0,0,0,1,0.6,0.5,6.6,4.1340000629425,2,0.137976645191724,284.669,317.696,0,0,0,0,12.13,90.522,0,0,0,0,2,1.25,1,7.25,705.427000761032,4,0.146444781870428,161.396,154.331,0,102.41,0,0,13.199,14.139,0,0,0,0,3,-0.6,1,7,445.708999872208,0,0.00973504407239346,245.234,577.248,1118.142,0,0,0,0,187.469,0,0,0,0,0,0,1,6.8,2129.20999908447,4,7.2
"745",0.05,121.886,53.148,0,0,0,0,0,35.166,0,0,0,0,1,0.6,0.5,6.6,4.1340000629425,2,0.137976645191724,284.669,317.696,0,0,0,0,12.13,90.522,0,0,0,0,2,1.25,1,7.25,705.427000761032,4,0.146444781870428,161.396,154.331,0,102.41,0,0,13.199,14.139,0,0,0,0,3,-0.6,1,7,445.708999872208,0,0.00973504407239346,245.234,577.248,1118.142,0,0,0,0,187.469,0,0,0,0,0,0,1,6.8,2129.20999908447,4,0.184057971014493,0,0,0,0,0,0,0,0,0,0,0,0,2,1.6,1,7.2,0,1,7
"746",0.137976645191724,284.669,317.696,0,0,0,0,12.13,90.522,0,0,0,0,2,1.25,1,7.25,705.427000761032,4,0.146444781870428,161.396,154.331,0,102.41,0,0,13.199,14.139,0,0,0,0,3,-0.6,1,7,445.708999872208,0,0.00973504407239346,245.234,577.248,1118.142,0,0,0,0,187.469,0,0,0,0,0,0,1,6.8,2129.20999908447,4,0.184057971014493,0,0,0,0,0,0,0,0,0,0,0,0,2,1.6,1,7.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,1,7,0,1,7.25
"747",0.146444781870428,161.396,154.331,0,102.41,0,0,13.199,14.139,0,0,0,0,3,-0.6,1,7,445.708999872208,0,0.00973504407239346,245.234,577.248,1118.142,0,0,0,0,187.469,0,0,0,0,0,0,1,6.8,2129.20999908447,4,0.184057971014493,0,0,0,0,0,0,0,0,0,0,0,0,2,1.6,1,7.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,1,7,0,1,0.00919732441471569,363.693,481.286,62.525,0,0,0,14.093,33.32,0,0,0,0,0,1,1,7.25,739.256999731064,0,6.6
"748",0.00973504407239346,245.234,577.248,1118.142,0,0,0,0,187.469,0,0,0,0,0,0,1,6.8,2129.20999908447,4,0.184057971014493,0,0,0,0,0,0,0,0,0,0,0,0,2,1.6,1,7.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,1,7,0,1,0.00919732441471569,363.693,481.286,62.525,0,0,0,14.093,33.32,0,0,0,0,0,1,1,7.25,739.256999731064,0,0.0549439428340109,168.06,741.198,204.428,0,0,0,0,100.71,0,0,0,0,0,0.8,0.8,6.6,908.790998935699,1,7.25
"749",0.184057971014493,0,0,0,0,0,0,0,0,0,0,0,0,2,1.6,1,7.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,1,7,0,1,0.00919732441471569,363.693,481.286,62.525,0,0,0,14.093,33.32,0,0,0,0,0,1,1,7.25,739.256999731064,0,0.0549439428340109,168.06,741.198,204.428,0,0,0,0,100.71,0,0,0,0,0,0.8,0.8,6.6,908.790998935699,1,0.082014157014157,316.14,827.589,0,139.93,0,0,9.035,18.024,0,0,0,4.01,4,0.75,1,7.25,1298.74499988556,1,5.4
"750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,1,7,0,1,0.00919732441471569,363.693,481.286,62.525,0,0,0,14.093,33.32,0,0,0,0,0,1,1,7.25,739.256999731064,0,0.0549439428340109,168.06,741.198,204.428,0,0,0,0,100.71,0,0,0,0,0,0.8,0.8,6.6,908.790998935699,1,0.082014157014157,316.14,827.589,0,139.93,0,0,9.035,18.024,0,0,0,4.01,4,0.75,1,7.25,1298.74499988556,1,0.0137310606060606,70.905,254.411,345.058,0,0,0,0,0,0,0,0,0,3,-0.2,-0.2,5.4,1189.71000003815,1,7.2
"751",0.00919732441471569,363.693,481.286,62.525,0,0,0,14.093,33.32,0,0,0,0,0,1,1,7.25,739.256999731064,0,0.0549439428340109,168.06,741.198,204.428,0,0,0,0,100.71,0,0,0,0,0,0.8,0.8,6.6,908.790998935699,1,0.082014157014157,316.14,827.589,0,139.93,0,0,9.035,18.024,0,0,0,4.01,4,0.75,1,7.25,1298.74499988556,1,0.0137310606060606,70.905,254.411,345.058,0,0,0,0,0,0,0,0,0,3,-0.2,-0.2,5.4,1189.71000003815,1,0.0852272727272726,182.956,19.083,0,0,0,0,0,22.451,0,0,0,0,7,0.6,1,7.2,333.694999694825,12,6.75
"752",0.0549439428340109,168.06,741.198,204.428,0,0,0,0,100.71,0,0,0,0,0,0.8,0.8,6.6,908.790998935699,1,0.082014157014157,316.14,827.589,0,139.93,0,0,9.035,18.024,0,0,0,4.01,4,0.75,1,7.25,1298.74499988556,1,0.0137310606060606,70.905,254.411,345.058,0,0,0,0,0,0,0,0,0,3,-0.2,-0.2,5.4,1189.71000003815,1,0.0852272727272726,182.956,19.083,0,0,0,0,0,22.451,0,0,0,0,7,0.6,1,7.2,333.694999694825,12,0.354910714285714,0.914,49.566,0,0,0,0,5.046,0,0,0,0,0,0,0.5,1,6.75,55.5429999828339,3,7.2
"753",0.082014157014157,316.14,827.589,0,139.93,0,0,9.035,18.024,0,0,0,4.01,4,0.75,1,7.25,1298.74499988556,1,0.0137310606060606,70.905,254.411,345.058,0,0,0,0,0,0,0,0,0,3,-0.2,-0.2,5.4,1189.71000003815,1,0.0852272727272726,182.956,19.083,0,0,0,0,0,22.451,0,0,0,0,7,0.6,1,7.2,333.694999694825,12,0.354910714285714,0.914,49.566,0,0,0,0,5.046,0,0,0,0,0,0,0.5,1,6.75,55.5429999828339,3,0.121767001114827,80.749,187.691,0,0,0,0,0,0,0,0,0,0,2,-0.2,1,7.2,268.669999599457,0,8
"754",0.0137310606060606,70.905,254.411,345.058,0,0,0,0,0,0,0,0,0,3,-0.2,-0.2,5.4,1189.71000003815,1,0.0852272727272726,182.956,19.083,0,0,0,0,0,22.451,0,0,0,0,7,0.6,1,7.2,333.694999694825,12,0.354910714285714,0.914,49.566,0,0,0,0,5.046,0,0,0,0,0,0,0.5,1,6.75,55.5429999828339,3,0.121767001114827,80.749,187.691,0,0,0,0,0,0,0,0,0,0,2,-0.2,1,7.2,268.669999599457,0,0.188095238095238,25.145,15.659,0,0,0,0,0,168.114,0,0,0,0,8,1,1,8,209.385000228882,1,7
"755",0.0852272727272726,182.956,19.083,0,0,0,0,0,22.451,0,0,0,0,7,0.6,1,7.2,333.694999694825,12,0.354910714285714,0.914,49.566,0,0,0,0,5.046,0,0,0,0,0,0,0.5,1,6.75,55.5429999828339,3,0.121767001114827,80.749,187.691,0,0,0,0,0,0,0,0,0,0,2,-0.2,1,7.2,268.669999599457,0,0.188095238095238,25.145,15.659,0,0,0,0,0,168.114,0,0,0,0,8,1,1,8,209.385000228882,1,0.0359265010351967,466.95,720.981,420.501,132.667,0,0,7.022,64.217,0,0,0,0,7,-0.5,1,7,1285.50900030136,4,7
"756",0.354910714285714,0.914,49.566,0,0,0,0,5.046,0,0,0,0,0,0,0.5,1,6.75,55.5429999828339,3,0.121767001114827,80.749,187.691,0,0,0,0,0,0,0,0,0,0,2,-0.2,1,7.2,268.669999599457,0,0.188095238095238,25.145,15.659,0,0,0,0,0,168.114,0,0,0,0,8,1,1,8,209.385000228882,1,0.0359265010351967,466.95,720.981,420.501,132.667,0,0,7.022,64.217,0,0,0,0,7,-0.5,1,7,1285.50900030136,4,0.0396664652995471,25.777,431.959,45.856,0,0,0,5.023,0,0,0,0,0,3,0.4,1,7,736.754000425339,0,7
"757",0.121767001114827,80.749,187.691,0,0,0,0,0,0,0,0,0,0,2,-0.2,1,7.2,268.669999599457,0,0.188095238095238,25.145,15.659,0,0,0,0,0,168.114,0,0,0,0,8,1,1,8,209.385000228882,1,0.0359265010351967,466.95,720.981,420.501,132.667,0,0,7.022,64.217,0,0,0,0,7,-0.5,1,7,1285.50900030136,4,0.0396664652995471,25.777,431.959,45.856,0,0,0,5.023,0,0,0,0,0,3,0.4,1,7,736.754000425339,0,0.104453262786596,106.302,19.105,0,0,0,0,0,0,0,0,0,0,7,0,1,7,125.575000047684,2,8
"759",0.0359265010351967,466.95,720.981,420.501,132.667,0,0,7.022,64.217,0,0,0,0,7,-0.5,1,7,1285.50900030136,4,0.0396664652995471,25.777,431.959,45.856,0,0,0,5.023,0,0,0,0,0,3,0.4,1,7,736.754000425339,0,0.104453262786596,106.302,19.105,0,0,0,0,0,0,0,0,0,0,7,0,1,7,125.575000047684,2,0.100675708880043,163.454,407.222,94.374,0,0,0,0,139.145,124.535,0,0,0,2,2,1,8,929.462000846863,0,0.0260003306878307,458.842,629.951,1066.744,0,0,0,0,530.554,0,0,0,0,1,-0.103851209253417,0.687111637704055,6.99006309148265,2509.07399964333,0,7
"763",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,1.33333333333333,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.75,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.8,7.6,0,0,7.2
"764",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,1.33333333333333,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.75,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.8,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.8,1,7.2,0,0,7.33333333333333
"765",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.75,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.8,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.8,1,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,7.33333333333333,0,0,6.2
"766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.8,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.8,1,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,7.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6.2,0,0,6.4
"767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.8,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.8,1,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,7.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,6.4,0,0,7.25
"768",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.8,1,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,7.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,7.25,0,2,8
"775",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.103851209253417,0.687111637704055,6.99006309148265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103851209253417,0.687111637704055,6.99006309148265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-0.103851209253417,0.687111637704055,6.99006309148265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.103851209253417,0.687111637704055,6.99006309148265,0,0,0.0423028837784571,132.624,456.231,249.904,0,0,0,111.485,937.537,0,0,0,0,0,-0.103851209253417,0.687111637704055,6.99006309148265,1630.7279996872,0,7.4
"776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103851209253417,0.687111637704055,6.99006309148265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-0.103851209253417,0.687111637704055,6.99006309148265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.103851209253417,0.687111637704055,6.99006309148265,0,0,0.0423028837784571,132.624,456.231,249.904,0,0,0,111.485,937.537,0,0,0,0,0,-0.103851209253417,0.687111637704055,6.99006309148265,1630.7279996872,0,0.167974428454457,19292.022,6972.156,1395.834,0,0,49.206,45.162,1627.926,0,0,0,0,0,0.8,1,7.4,5228.51399946212,0,7.4
"777",0,0,0,0,0,0,0,0,0,0,0,0,0,10,-0.103851209253417,0.687111637704055,6.99006309148265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.103851209253417,0.687111637704055,6.99006309148265,0,0,0.0423028837784571,132.624,456.231,249.904,0,0,0,111.485,937.537,0,0,0,0,0,-0.103851209253417,0.687111637704055,6.99006309148265,1630.7279996872,0,0.167974428454457,19292.022,6972.156,1395.834,0,0,49.206,45.162,1627.926,0,0,0,0,0,0.8,1,7.4,5228.51399946212,0,0.192769587553984,1991.859,9975.141,1666.558,0,0,0,143.685,1355.888,64.724,0,17.126,0,0,0.4,0.8,7.4,5978.72000074386,0,7.4
"778",0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.103851209253417,0.687111637704055,6.99006309148265,0,0,0.0423028837784571,132.624,456.231,249.904,0,0,0,111.485,937.537,0,0,0,0,0,-0.103851209253417,0.687111637704055,6.99006309148265,1630.7279996872,0,0.167974428454457,19292.022,6972.156,1395.834,0,0,49.206,45.162,1627.926,0,0,0,0,0,0.8,1,7.4,5228.51399946212,0,0.192769587553984,1991.859,9975.141,1666.558,0,0,0,143.685,1355.888,64.724,0,17.126,0,0,0.4,0.8,7.4,5978.72000074386,0,0.0700927019004038,2399.932,2809.858,2145.609,0,0,0,35.186,1554.242,135.242,0,0,0,0,0.8,0.8,7.4,5473.925999403,1,7
"779",0.0423028837784571,132.624,456.231,249.904,0,0,0,111.485,937.537,0,0,0,0,0,-0.103851209253417,0.687111637704055,6.99006309148265,1630.7279996872,0,0.167974428454457,19292.022,6972.156,1395.834,0,0,49.206,45.162,1627.926,0,0,0,0,0,0.8,1,7.4,5228.51399946212,0,0.192769587553984,1991.859,9975.141,1666.558,0,0,0,143.685,1355.888,64.724,0,17.126,0,0,0.4,0.8,7.4,5978.72000074386,0,0.0700927019004038,2399.932,2809.858,2145.609,0,0,0,35.186,1554.242,135.242,0,0,0,0,0.8,0.8,7.4,5473.925999403,1,0.169408738292795,889.64,2423.759,721.972,0,0,0,36.194,1275.068,690.119,0,42.139,0,4,0.666666666666667,0.666666666666667,7,11954.3410000801,0,7.5
"780",0.167974428454457,19292.022,6972.156,1395.834,0,0,49.206,45.162,1627.926,0,0,0,0,0,0.8,1,7.4,5228.51399946212,0,0.192769587553984,1991.859,9975.141,1666.558,0,0,0,143.685,1355.888,64.724,0,17.126,0,0,0.4,0.8,7.4,5978.72000074386,0,0.0700927019004038,2399.932,2809.858,2145.609,0,0,0,35.186,1554.242,135.242,0,0,0,0,0.8,0.8,7.4,5473.925999403,1,0.169408738292795,889.64,2423.759,721.972,0,0,0,36.194,1275.068,690.119,0,42.139,0,4,0.666666666666667,0.666666666666667,7,11954.3410000801,0,0.0620226686501575,129.32,1289.057,1791.651,0,0,269.322,27.1,1373.946,0,0,9.866,0,0,0.5,1,7.5,3498.11699962616,0,7.2
"781",0.192769587553984,1991.859,9975.141,1666.558,0,0,0,143.685,1355.888,64.724,0,17.126,0,0,0.4,0.8,7.4,5978.72000074386,0,0.0700927019004038,2399.932,2809.858,2145.609,0,0,0,35.186,1554.242,135.242,0,0,0,0,0.8,0.8,7.4,5473.925999403,1,0.169408738292795,889.64,2423.759,721.972,0,0,0,36.194,1275.068,690.119,0,42.139,0,4,0.666666666666667,0.666666666666667,7,11954.3410000801,0,0.0620226686501575,129.32,1289.057,1791.651,0,0,269.322,27.1,1373.946,0,0,9.866,0,0,0.5,1,7.5,3498.11699962616,0,0.0685370970422067,604.579,1706.992,3070.042,0,0,0,112.919,1469.182,0,0,85.451,0,2,0.2,0.8,7.2,7079.62100148202,0,7.2
"782",0.0700927019004038,2399.932,2809.858,2145.609,0,0,0,35.186,1554.242,135.242,0,0,0,0,0.8,0.8,7.4,5473.925999403,1,0.169408738292795,889.64,2423.759,721.972,0,0,0,36.194,1275.068,690.119,0,42.139,0,4,0.666666666666667,0.666666666666667,7,11954.3410000801,0,0.0620226686501575,129.32,1289.057,1791.651,0,0,269.322,27.1,1373.946,0,0,9.866,0,0,0.5,1,7.5,3498.11699962616,0,0.0685370970422067,604.579,1706.992,3070.042,0,0,0,112.919,1469.182,0,0,85.451,0,2,0.2,0.8,7.2,7079.62100148202,0,0.0906331678707439,663.981,4890.151,2036.394,0,0,0,45.212,1500.51,263.167,0,0,0,0,0.4,0.6,7.2,5825.13200139999,0,7.2
"783",0.169408738292795,889.64,2423.759,721.972,0,0,0,36.194,1275.068,690.119,0,42.139,0,4,0.666666666666667,0.666666666666667,7,11954.3410000801,0,0.0620226686501575,129.32,1289.057,1791.651,0,0,269.322,27.1,1373.946,0,0,9.866,0,0,0.5,1,7.5,3498.11699962616,0,0.0685370970422067,604.579,1706.992,3070.042,0,0,0,112.919,1469.182,0,0,85.451,0,2,0.2,0.8,7.2,7079.62100148202,0,0.0906331678707439,663.981,4890.151,2036.394,0,0,0,45.212,1500.51,263.167,0,0,0,0,0.4,0.6,7.2,5825.13200139999,0,0.251036829986232,376.56,3943.449,791.014,0,0,30.121,204.161,1161.41,329.95,0,0,0,1,0.6,1,7.2,9430.21600079536,0,6.8
"784",0.0620226686501575,129.32,1289.057,1791.651,0,0,269.322,27.1,1373.946,0,0,9.866,0,0,0.5,1,7.5,3498.11699962616,0,0.0685370970422067,604.579,1706.992,3070.042,0,0,0,112.919,1469.182,0,0,85.451,0,2,0.2,0.8,7.2,7079.62100148202,0,0.0906331678707439,663.981,4890.151,2036.394,0,0,0,45.212,1500.51,263.167,0,0,0,0,0.4,0.6,7.2,5825.13200139999,0,0.251036829986232,376.56,3943.449,791.014,0,0,30.121,204.161,1161.41,329.95,0,0,0,1,0.6,1,7.2,9430.21600079536,0,0.209288215684651,591.76,1405.81,1680.342,21.08,0,0,45.154,2533.09,195.447,0,0,0,8,0.6,0.6,6.8,5742.62800168991,1,8
"785",0.0685370970422067,604.579,1706.992,3070.042,0,0,0,112.919,1469.182,0,0,85.451,0,2,0.2,0.8,7.2,7079.62100148202,0,0.0906331678707439,663.981,4890.151,2036.394,0,0,0,45.212,1500.51,263.167,0,0,0,0,0.4,0.6,7.2,5825.13200139999,0,0.251036829986232,376.56,3943.449,791.014,0,0,30.121,204.161,1161.41,329.95,0,0,0,1,0.6,1,7.2,9430.21600079536,0,0.209288215684651,591.76,1405.81,1680.342,21.08,0,0,45.154,2533.09,195.447,0,0,0,8,0.6,0.6,6.8,5742.62800168991,1,0.00833333333333333,112.634,306.951,0,0,0,0,32.299,112.483,59.765,0,0,0,0,1,1,8,591.533999681473,0,7.25
