"","id","time","activity1","builtin1","communication1","entertainment1","finance1","game1","office1","other1","social1","travel1","unknown1","utilities1","weather1","call1","arousal1","valence1","mood1","count1","screen1","sms1","activity2","builtin2","communication2","entertainment2","finance2","game2","office2","other2","social2","travel2","unknown2","utilities2","weather2","call2","arousal2","valence2","mood2","count2","screen2","sms2","activity3","builtin3","communication3","entertainment3","finance3","game3","office3","other3","social3","travel3","unknown3","utilities3","weather3","call3","arousal3","valence3","mood3","count3","screen3","sms3","activity4","builtin4","communication4","entertainment4","finance4","game4","office4","other4","social4","travel4","unknown4","utilities4","weather4","call4","arousal4","valence4","mood4","count4","screen4","sms4","activity5","builtin5","communication5","entertainment5","finance5","game5","office5","other5","social5","travel5","unknown5","utilities5","weather5","call5","arousal5","valence5","mood5","count5","screen5","sms5","target","weekday","month","monthday","slope","intersect","variance"
"185","AS14.06",2014-04-20,0.200563607085346,1489.296,3870.255,1070.073,0,0,71.646,58.973,2801.255,18.202,0,0,12.056,5,-0.4,0.6,7,5,6740.17999982834,1,0.145065084857472,1915.677,6571.259,2434.444,0,0,18.5,65.859,3611.662,80.631,0,0,0,1,0,0.4,7.6,5,15929.5439987183,0,0.151670692431562,621.974,4482.571,3229.619,0,0,297.992,1444.059,2761.658,37.3,0,0,0,1,0.2,0.6,6.8,5,12332.7070009708,0,0.146215475437487,714.672,3474.757,1980.954,0,76.947,10.072,57.885,913.463,331.93,0,0,0,3,-1,0.5,6.25,4,7052.25300121308,0,0.0982638888888889,596.872,3080.599,1188.453,0,0,0,61.891,188.92,116.222,0,0,0,4,0.2,0.6,6.8,5,5234.97900080681,0,8.2,0,4,20,-0.175,7.415,0.2355
"186","AS14.06",2014-04-21,0.145065084857472,1915.677,6571.259,2434.444,0,0,18.5,65.859,3611.662,80.631,0,0,0,1,0,0.4,7.6,5,15929.5439987183,0,0.151670692431562,621.974,4482.571,3229.619,0,0,297.992,1444.059,2761.658,37.3,0,0,0,1,0.2,0.6,6.8,5,12332.7070009708,0,0.146215475437487,714.672,3474.757,1980.954,0,76.947,10.072,57.885,913.463,331.93,0,0,0,3,-1,0.5,6.25,4,7052.25300121308,0,0.0982638888888889,596.872,3080.599,1188.453,0,0,0,61.891,188.92,116.222,0,0,0,4,0.2,0.6,6.8,5,5234.97900080681,0,0.0296575670498084,105.115,1344.616,1232.219,0,0,0,52.714,2966.189,0,0,0,0,0,0.6,0.8,8.2,5,5498.42800045013,0,7,1,4,21,0.119999999999999,6.77,0.5895
"187","AS14.06",2014-04-22,0.151670692431562,621.974,4482.571,3229.619,0,0,297.992,1444.059,2761.658,37.3,0,0,0,1,0.2,0.6,6.8,5,12332.7070009708,0,0.146215475437487,714.672,3474.757,1980.954,0,76.947,10.072,57.885,913.463,331.93,0,0,0,3,-1,0.5,6.25,4,7052.25300121308,0,0.0982638888888889,596.872,3080.599,1188.453,0,0,0,61.891,188.92,116.222,0,0,0,4,0.2,0.6,6.8,5,5234.97900080681,0,0.0296575670498084,105.115,1344.616,1232.219,0,0,0,52.714,2966.189,0,0,0,0,0,0.6,0.8,8.2,5,5498.42800045013,0,0.0782393726721457,36.102,2974.157,2439.452,0,0,0,60.811,2282.25,143.069,0,0,0,1,0.2,0.6,7,5,7144.26599979401,0,6.6,2,4,22,0.234999999999999,6.305,0.5205
"188","AS14.06",2014-04-23,0.146215475437487,714.672,3474.757,1980.954,0,76.947,10.072,57.885,913.463,331.93,0,0,0,3,-1,0.5,6.25,4,7052.25300121308,0,0.0982638888888889,596.872,3080.599,1188.453,0,0,0,61.891,188.92,116.222,0,0,0,4,0.2,0.6,6.8,5,5234.97900080681,0,0.0296575670498084,105.115,1344.616,1232.219,0,0,0,52.714,2966.189,0,0,0,0,0,0.6,0.8,8.2,5,5498.42800045013,0,0.0782393726721457,36.102,2974.157,2439.452,0,0,0,60.811,2282.25,143.069,0,0,0,1,0.2,0.6,7,5,7144.26599979401,0,0.144497799119648,1639.879,7600.51,4082.612,0,0,43.966,72.462,1462.693,230.95,0,0,0,6,-0.4,0.6,6.6,5,15079.2819986343,1,7,3,4,23,0.0899999999999998,6.7,0.5495
"189","AS14.06",2014-04-24,0.0982638888888889,596.872,3080.599,1188.453,0,0,0,61.891,188.92,116.222,0,0,0,4,0.2,0.6,6.8,5,5234.97900080681,0,0.0296575670498084,105.115,1344.616,1232.219,0,0,0,52.714,2966.189,0,0,0,0,0,0.6,0.8,8.2,5,5498.42800045013,0,0.0782393726721457,36.102,2974.157,2439.452,0,0,0,60.811,2282.25,143.069,0,0,0,1,0.2,0.6,7,5,7144.26599979401,0,0.144497799119648,1639.879,7600.51,4082.612,0,0,43.966,72.462,1462.693,230.95,0,0,0,6,-0.4,0.6,6.6,5,15079.2819986343,1,0.13372735533588,355.767,5508.012,2288.483,0,0,102.875,138.344,2548.81,191.863,0,0,26.582,4,0,0.8,7,5,9755.8119995594,0,7.75,4,4,24,-0.12,7.48,0.392
"190","AS14.06",2014-04-25,0.0296575670498084,105.115,1344.616,1232.219,0,0,0,52.714,2966.189,0,0,0,0,0,0.6,0.8,8.2,5,5498.42800045013,0,0.0782393726721457,36.102,2974.157,2439.452,0,0,0,60.811,2282.25,143.069,0,0,0,1,0.2,0.6,7,5,7144.26599979401,0,0.144497799119648,1639.879,7600.51,4082.612,0,0,43.966,72.462,1462.693,230.95,0,0,0,6,-0.4,0.6,6.6,5,15079.2819986343,1,0.13372735533588,355.767,5508.012,2288.483,0,0,102.875,138.344,2548.81,191.863,0,0,26.582,4,0,0.8,7,5,9755.8119995594,0,0.235710512674134,1067.787,4002.342,1071.875,0,0,4.016,123.409,958.284,208.069,0,0,15.117,5,-0.25,0.75,7.75,4,7186.62499928475,3,6.4,5,4,25,-0.0900000000000001,7.58,0.4205
"191","AS14.06",2014-04-26,0.0782393726721457,36.102,2974.157,2439.452,0,0,0,60.811,2282.25,143.069,0,0,0,1,0.2,0.6,7,5,7144.26599979401,0,0.144497799119648,1639.879,7600.51,4082.612,0,0,43.966,72.462,1462.693,230.95,0,0,0,6,-0.4,0.6,6.6,5,15079.2819986343,1,0.13372735533588,355.767,5508.012,2288.483,0,0,102.875,138.344,2548.81,191.863,0,0,26.582,4,0,0.8,7,5,9755.8119995594,0,0.235710512674134,1067.787,4002.342,1071.875,0,0,4.016,123.409,958.284,208.069,0,0,15.117,5,-0.25,0.75,7.75,4,7186.62499928475,3,0.265,808.688,3095.93,1781.675,0,0,59.679,48.46,3203.542,255.394,0,0,0,3,-1,0.4,6.4,5,8179.01499986649,0,7.5,6,4,26,-0.00499999999999954,6.965,0.2675
"192","AS14.06",2014-04-27,0.144497799119648,1639.879,7600.51,4082.612,0,0,43.966,72.462,1462.693,230.95,0,0,0,6,-0.4,0.6,6.6,5,15079.2819986343,1,0.13372735533588,355.767,5508.012,2288.483,0,0,102.875,138.344,2548.81,191.863,0,0,26.582,4,0,0.8,7,5,9755.8119995594,0,0.235710512674134,1067.787,4002.342,1071.875,0,0,4.016,123.409,958.284,208.069,0,0,15.117,5,-0.25,0.75,7.75,4,7186.62499928475,3,0.265,808.688,3095.93,1781.675,0,0,59.679,48.46,3203.542,255.394,0,0,0,3,-1,0.4,6.4,5,8179.01499986649,0,0.206597222222222,694.78,2761.175,1091.925,0,0,136.354,65.948,712.429,924.031,0,0,0,10,0,1,7.5,4,6388.54300117493,1,7.2,0,4,27,0.120000000000001,6.69,0.33
"193","AS14.06",2014-04-28,0.13372735533588,355.767,5508.012,2288.483,0,0,102.875,138.344,2548.81,191.863,0,0,26.582,4,0,0.8,7,5,9755.8119995594,0,0.235710512674134,1067.787,4002.342,1071.875,0,0,4.016,123.409,958.284,208.069,0,0,15.117,5,-0.25,0.75,7.75,4,7186.62499928475,3,0.265,808.688,3095.93,1781.675,0,0,59.679,48.46,3203.542,255.394,0,0,0,3,-1,0.4,6.4,5,8179.01499986649,0,0.206597222222222,694.78,2761.175,1091.925,0,0,136.354,65.948,712.429,924.031,0,0,0,10,0,1,7.5,4,6388.54300117493,1,0.0597158394607843,0,529.021,354.392,0,0,0,52.556,708.348,166.64,0,0,0,0,-0.6,1,7.2,5,1710.33500051498,0,6.75,1,4,28,0.0150000000000001,7.125,0.267
"194","AS14.06",2014-04-29,0.235710512674134,1067.787,4002.342,1071.875,0,0,4.016,123.409,958.284,208.069,0,0,15.117,5,-0.25,0.75,7.75,4,7186.62499928475,3,0.265,808.688,3095.93,1781.675,0,0,59.679,48.46,3203.542,255.394,0,0,0,3,-1,0.4,6.4,5,8179.01499986649,0,0.206597222222222,694.78,2761.175,1091.925,0,0,136.354,65.948,712.429,924.031,0,0,0,10,0,1,7.5,4,6388.54300117493,1,0.0597158394607843,0,529.021,354.392,0,0,0,52.556,708.348,166.64,0,0,0,0,-0.6,1,7.2,5,1710.33500051498,0,0.172324434824435,50.263,4157.267,1114.321,0,0,31.483,29.229,1573.857,0,0,0,0,0,-0.25,0.5,6.75,4,6545.04800081253,0,7.25,2,4,29,-0.12,7.48,0.30075
"195","AS14.06",2014-04-30,0.265,808.688,3095.93,1781.675,0,0,59.679,48.46,3203.542,255.394,0,0,0,3,-1,0.4,6.4,5,8179.01499986649,0,0.206597222222222,694.78,2761.175,1091.925,0,0,136.354,65.948,712.429,924.031,0,0,0,10,0,1,7.5,4,6388.54300117493,1,0.0597158394607843,0,529.021,354.392,0,0,0,52.556,708.348,166.64,0,0,0,0,-0.6,1,7.2,5,1710.33500051498,0,0.172324434824435,50.263,4157.267,1114.321,0,0,31.483,29.229,1573.857,0,0,0,0,0,-0.25,0.5,6.75,4,6545.04800081253,0,0.17519711588339,1423.879,4224.186,2081.564,0,0,0.044,40.293,4444.076,0,0,0,0,2,0,1,7.25,4,8530.25200080871,0,6.8,3,4,30,0.095,6.735,0.19325
"196","AS14.06",2014-05-01,0.206597222222222,694.78,2761.175,1091.925,0,0,136.354,65.948,712.429,924.031,0,0,0,10,0,1,7.5,4,6388.54300117493,1,0.0597158394607843,0,529.021,354.392,0,0,0,52.556,708.348,166.64,0,0,0,0,-0.6,1,7.2,5,1710.33500051498,0,0.172324434824435,50.263,4157.267,1114.321,0,0,31.483,29.229,1573.857,0,0,0,0,0,-0.25,0.5,6.75,4,6545.04800081253,0,0.17519711588339,1423.879,4224.186,2081.564,0,0,0.044,40.293,4444.076,0,0,0,0,2,0,1,7.25,4,8530.25200080871,0,0.108884277515771,788.811,3771.92,2404.075,0,0,92.167,42.517,1605.029,63.787,0,0,0,1,-0.6,0.6,6.8,5,8637.35599923134,0,8,4,5,1,-0.135,7.505,0.10125
"197","AS14.06",2014-05-02,0.0597158394607843,0,529.021,354.392,0,0,0,52.556,708.348,166.64,0,0,0,0,-0.6,1,7.2,5,1710.33500051498,0,0.172324434824435,50.263,4157.267,1114.321,0,0,31.483,29.229,1573.857,0,0,0,0,0,-0.25,0.5,6.75,4,6545.04800081253,0,0.17519711588339,1423.879,4224.186,2081.564,0,0,0.044,40.293,4444.076,0,0,0,0,2,0,1,7.25,4,8530.25200080871,0,0.108884277515771,788.811,3771.92,2404.075,0,0,92.167,42.517,1605.029,63.787,0,0,0,1,-0.6,0.6,6.8,5,8637.35599923134,0,0.326726844583987,290.615,1144.89,1676.511,0,0,11.035,43.191,1206.588,276.651,0,0,0,2,0,1,8,5,3277.34400010109,0,7.2,5,5,2,0.164999999999999,6.705,0.25125
"198","AS14.06",2014-05-03,0.172324434824435,50.263,4157.267,1114.321,0,0,31.483,29.229,1573.857,0,0,0,0,0,-0.25,0.5,6.75,4,6545.04800081253,0,0.17519711588339,1423.879,4224.186,2081.564,0,0,0.044,40.293,4444.076,0,0,0,0,2,0,1,7.25,4,8530.25200080871,0,0.108884277515771,788.811,3771.92,2404.075,0,0,92.167,42.517,1605.029,63.787,0,0,0,1,-0.6,0.6,6.8,5,8637.35599923134,0,0.326726844583987,290.615,1144.89,1676.511,0,0,11.035,43.191,1206.588,276.651,0,0,0,2,0,1,8,5,3277.34400010109,0,0.185263653483992,915.983,2552.237,387.638,0,0,0,37.36,2691.042,263.373,0,0,7.101,4,-0.75,1,7.2,5,6839.91299819946,0,6.25,6,5,3,0.165,6.705,0.25125
"199","AS14.06",2014-05-04,0.17519711588339,1423.879,4224.186,2081.564,0,0,0.044,40.293,4444.076,0,0,0,0,2,0,1,7.25,4,8530.25200080871,0,0.108884277515771,788.811,3771.92,2404.075,0,0,92.167,42.517,1605.029,63.787,0,0,0,1,-0.6,0.6,6.8,5,8637.35599923134,0,0.326726844583987,290.615,1144.89,1676.511,0,0,11.035,43.191,1206.588,276.651,0,0,0,2,0,1,8,5,3277.34400010109,0,0.185263653483992,915.983,2552.237,387.638,0,0,0,37.36,2691.042,263.373,0,0,7.101,4,-0.75,1,7.2,5,6839.91299819946,0,0.22025871459695,4.009,995.107,234.769,0,0,123.711,75.887,494.587,0,0,0,0,0,-0.75,0,6.25,4,1446.62399983406,0,7.6,0,5,4,-0.16,7.58,0.41375
"200","AS14.06",2014-05-05,0.108884277515771,788.811,3771.92,2404.075,0,0,92.167,42.517,1605.029,63.787,0,0,0,1,-0.6,0.6,6.8,5,8637.35599923134,0,0.326726844583987,290.615,1144.89,1676.511,0,0,11.035,43.191,1206.588,276.651,0,0,0,2,0,1,8,5,3277.34400010109,0,0.185263653483992,915.983,2552.237,387.638,0,0,0,37.36,2691.042,263.373,0,0,7.101,4,-0.75,1,7.2,5,6839.91299819946,0,0.22025871459695,4.009,995.107,234.769,0,0,123.711,75.887,494.587,0,0,0,0,0,-0.75,0,6.25,4,1446.62399983406,0,0.167090557153094,366.025,1572.977,272.503,0,0,0,135.427,1430.776,4.015,93.997,0,0,0,-0.8,0.75,7.6,5,3883.25099945068,0,7,1,5,5,-0.0149999999999997,7.215,0.4645
"201","AS14.07",2014-03-24,0.119122540322463,1804.64,6479.005,1763.223,0,0,0,90.872,941.66,145.957,255.16,0,0,0,-1,1.4,6.8,5,11526.8370013237,2,0.119122540322463,1493.619,6893.656,1129.463,0,0,0,87.433,1085.914,0,0,0,0,0,-0.75,-0.25,5.25,4,10738.8880002499,1,0.119122540322463,897.921,3941.176,783.125,0,0,0,90.276,1859.596,164.604,0,31.218,0,0,0.333333333333333,1,7,3,17950.1330001354,0,0.119122540322463,525.192,6418.446,1858.396,0,0,0,357.72,1285.583,614.246,114.432,0,0,0,-0.4,0,6,5,11019.821000576,0,0.119122540322463,681.146,7697.431,632.796,0,0,0,113.335,766.535,0,0,0,0,0,0,1.5,7.75,4,10202.637996912,0,8,1,3,24,0.265,5.765,0.92425
"202","AS14.07",2014-03-25,0.119122540322463,1493.619,6893.656,1129.463,0,0,0,87.433,1085.914,0,0,0,0,0,-0.75,-0.25,5.25,4,10738.8880002499,1,0.119122540322463,897.921,3941.176,783.125,0,0,0,90.276,1859.596,164.604,0,31.218,0,0,0.333333333333333,1,7,3,17950.1330001354,0,0.119122540322463,525.192,6418.446,1858.396,0,0,0,357.72,1285.583,614.246,114.432,0,0,0,-0.4,0,6,5,11019.821000576,0,0.119122540322463,681.146,7697.431,632.796,0,0,0,113.335,766.535,0,0,0,0,0,0,1.5,7.75,4,10202.637996912,0,0.119122540322463,1452.449,3062.209,513.355,0,0,0,188.645,533.795,58.215,0,0,0,4,0.5,1,8,2,5517.15499854088,9,7.66666666666667,2,3,25,0.625,4.925,1.35625
"203","AS14.07",2014-03-26,0.119122540322463,897.921,3941.176,783.125,0,0,0,90.276,1859.596,164.604,0,31.218,0,0,0.333333333333333,1,7,3,17950.1330001354,0,0.119122540322463,525.192,6418.446,1858.396,0,0,0,357.72,1285.583,614.246,114.432,0,0,0,-0.4,0,6,5,11019.821000576,0,0.119122540322463,681.146,7697.431,632.796,0,0,0,113.335,766.535,0,0,0,0,0,0,1.5,7.75,4,10202.637996912,0,0.119122540322463,1452.449,3062.209,513.355,0,0,0,188.645,533.795,58.215,0,0,0,4,0.5,1,8,2,5517.15499854088,9,0.134344901802529,1127.023,7485.306,1492.521,0,0,0,643.485,1495.451,130.934,0,0,0,4,-0.5,1.33333333333333,7.66666666666667,6,12516.4479980469,0,6.6,3,3,26,0.333333333333334,6.28333333333333,0.651388888888889
"204","AS14.07",2014-03-27,0.119122540322463,525.192,6418.446,1858.396,0,0,0,357.72,1285.583,614.246,114.432,0,0,0,-0.4,0,6,5,11019.821000576,0,0.119122540322463,681.146,7697.431,632.796,0,0,0,113.335,766.535,0,0,0,0,0,0,1.5,7.75,4,10202.637996912,0,0.119122540322463,1452.449,3062.209,513.355,0,0,0,188.645,533.795,58.215,0,0,0,4,0.5,1,8,2,5517.15499854088,9,0.134344901802529,1127.023,7485.306,1492.521,0,0,0,643.485,1495.451,130.934,0,0,0,4,-0.5,1.33333333333333,7.66666666666667,6,12516.4479980469,0,0.103293731285618,2381.75,4506.427,1274.317,0,0,0,103.919,670.895,203.741,0,0,0,8,0.2,0.6,6.6,5,9189.55200004578,4,6.8,4,3,27,0.111666666666668,6.86833333333333,0.740055555555556
"205","AS14.07",2014-03-28,0.119122540322463,681.146,7697.431,632.796,0,0,0,113.335,766.535,0,0,0,0,0,0,1.5,7.75,4,10202.637996912,0,0.119122540322463,1452.449,3062.209,513.355,0,0,0,188.645,533.795,58.215,0,0,0,4,0.5,1,8,2,5517.15499854088,9,0.134344901802529,1127.023,7485.306,1492.521,0,0,0,643.485,1495.451,130.934,0,0,0,4,-0.5,1.33333333333333,7.66666666666667,6,12516.4479980469,0,0.103293731285618,2381.75,4506.427,1274.317,0,0,0,103.919,670.895,203.741,0,0,0,8,0.2,0.6,6.6,5,9189.55200004578,4,0.089700247915258,1945.115,4822.297,261.867,0,0,0,60.278,2251.693,51.768,0,0,0,2,0.2,0.4,6.8,5,9708.77899909019,8,8.25,5,3,28,-0.33,8.35333333333333,0.386722222222223
"206","AS14.07",2014-03-29,0.119122540322463,1452.449,3062.209,513.355,0,0,0,188.645,533.795,58.215,0,0,0,4,0.5,1,8,2,5517.15499854088,9,0.134344901802529,1127.023,7485.306,1492.521,0,0,0,643.485,1495.451,130.934,0,0,0,4,-0.5,1.33333333333333,7.66666666666667,6,12516.4479980469,0,0.103293731285618,2381.75,4506.427,1274.317,0,0,0,103.919,670.895,203.741,0,0,0,8,0.2,0.6,6.6,5,9189.55200004578,4,0.089700247915258,1945.115,4822.297,261.867,0,0,0,60.278,2251.693,51.768,0,0,0,2,0.2,0.4,6.8,5,9708.77899909019,8,0.0980998424889588,2655.327,4794.411,2162.614,0,0,0,231.768,1918.225,647.093,305.073,14.226,0,1,0.25,1.5,8.25,4,12984.0410015583,0,7,6,3,29,-0.0366666666666674,7.57333333333334,0.533388888888889
"207","AS14.07",2014-03-30,0.134344901802529,1127.023,7485.306,1492.521,0,0,0,643.485,1495.451,130.934,0,0,0,4,-0.5,1.33333333333333,7.66666666666667,6,12516.4479980469,0,0.103293731285618,2381.75,4506.427,1274.317,0,0,0,103.919,670.895,203.741,0,0,0,8,0.2,0.6,6.6,5,9189.55200004578,4,0.089700247915258,1945.115,4822.297,261.867,0,0,0,60.278,2251.693,51.768,0,0,0,2,0.2,0.4,6.8,5,9708.77899909019,8,0.0980998424889588,2655.327,4794.411,2162.614,0,0,0,231.768,1918.225,647.093,305.073,14.226,0,1,0.25,1.5,8.25,4,12984.0410015583,0,0.0418758535518426,1742.942,1932.913,5360.103,0,0,0,378.55,1480.095,307.752,0,0,0,0,0.2,1,7,5,10574.7259998322,5,6.2,0,3,30,0.0316666666666658,7.16833333333334,0.465055555555556
"208","AS14.07",2014-03-31,0.103293731285618,2381.75,4506.427,1274.317,0,0,0,103.919,670.895,203.741,0,0,0,8,0.2,0.6,6.6,5,9189.55200004578,4,0.089700247915258,1945.115,4822.297,261.867,0,0,0,60.278,2251.693,51.768,0,0,0,2,0.2,0.4,6.8,5,9708.77899909019,8,0.0980998424889588,2655.327,4794.411,2162.614,0,0,0,231.768,1918.225,647.093,305.073,14.226,0,1,0.25,1.5,8.25,4,12984.0410015583,0,0.0418758535518426,1742.942,1932.913,5360.103,0,0,0,378.55,1480.095,307.752,0,0,0,0,0.2,1,7,5,10574.7259998322,5,0.0625734602553756,1742.202,4133.703,607.082,0,0,0,71.024,1260.88,266.05,0,0,0,2,0.2,0,6.2,5,8739.79200005531,1,4.33333333333333,1,3,31,-0.0599999999999998,7.15,0.5995
"209","AS14.07",2014-04-01,0.089700247915258,1945.115,4822.297,261.867,0,0,0,60.278,2251.693,51.768,0,0,0,2,0.2,0.4,6.8,5,9708.77899909019,8,0.0980998424889588,2655.327,4794.411,2162.614,0,0,0,231.768,1918.225,647.093,305.073,14.226,0,1,0.25,1.5,8.25,4,12984.0410015583,0,0.0418758535518426,1742.942,1932.913,5360.103,0,0,0,378.55,1480.095,307.752,0,0,0,0,0.2,1,7,5,10574.7259998322,5,0.0625734602553756,1742.202,4133.703,607.082,0,0,0,71.024,1260.88,266.05,0,0,0,2,0.2,0,6.2,5,8739.79200005531,1,0.0513660767337238,1666.65,4982.926,3794.411,0,0,0,48.167,2314.643,207.856,0,0,0,5,-1,0,4.33333333333333,3,13187.4460000992,1,6.6,2,4,1,-0.698333333333333,8.61166666666666,2.04638888888889
"210","AS14.07",2014-04-02,0.0980998424889588,2655.327,4794.411,2162.614,0,0,0,231.768,1918.225,647.093,305.073,14.226,0,1,0.25,1.5,8.25,4,12984.0410015583,0,0.0418758535518426,1742.942,1932.913,5360.103,0,0,0,378.55,1480.095,307.752,0,0,0,0,0.2,1,7,5,10574.7259998322,5,0.0625734602553756,1742.202,4133.703,607.082,0,0,0,71.024,1260.88,266.05,0,0,0,2,0.2,0,6.2,5,8739.79200005531,1,0.0513660767337238,1666.65,4982.926,3794.411,0,0,0,48.167,2314.643,207.856,0,0,0,5,-1,0,4.33333333333333,3,13187.4460000992,1,0.0807622580241118,1262.832,7405.549,4756.246,0,0,0,55.382,1063.995,0,0,0,0,3,-1,0.8,6.6,5,14699.6999993324,8,5.5,3,4,2,-0.596666666666667,8.26666666666667,2.02605555555556
"211","AS14.07",2014-04-03,0.0418758535518426,1742.942,1932.913,5360.103,0,0,0,378.55,1480.095,307.752,0,0,0,0,0.2,1,7,5,10574.7259998322,5,0.0625734602553756,1742.202,4133.703,607.082,0,0,0,71.024,1260.88,266.05,0,0,0,2,0.2,0,6.2,5,8739.79200005531,1,0.0513660767337238,1666.65,4982.926,3794.411,0,0,0,48.167,2314.643,207.856,0,0,0,5,-1,0,4.33333333333333,3,13187.4460000992,1,0.0807622580241118,1262.832,7405.549,4756.246,0,0,0,55.382,1063.995,0,0,0,0,3,-1,0.8,6.6,5,14699.6999993324,8,0.156187453218202,3917.305,4219.394,1723.76,0,0,0,105.003,946.703,711.465,0,0,0,13,-1.25,0.25,5.5,4,13329.9649984837,4,6.2,4,4,3,-0.26,6.70666666666667,1.10022222222222
"212","AS14.07",2014-04-04,0.0625734602553756,1742.202,4133.703,607.082,0,0,0,71.024,1260.88,266.05,0,0,0,2,0.2,0,6.2,5,8739.79200005531,1,0.0513660767337238,1666.65,4982.926,3794.411,0,0,0,48.167,2314.643,207.856,0,0,0,5,-1,0,4.33333333333333,3,13187.4460000992,1,0.0807622580241118,1262.832,7405.549,4756.246,0,0,0,55.382,1063.995,0,0,0,0,3,-1,0.8,6.6,5,14699.6999993324,8,0.156187453218202,3917.305,4219.394,1723.76,0,0,0,105.003,946.703,711.465,0,0,0,13,-1.25,0.25,5.5,4,13329.9649984837,4,0.0902634767947734,1054.542,4238.565,3877.882,0,0,0,45.366,707.609,265.369,0,0,0,5,-0.4,0.2,6.2,5,8073.05000019073,0,6.5,5,4,4,0.116666666666667,5.41666666666667,0.798888888888891
"213","AS14.07",2014-04-05,0.0513660767337238,1666.65,4982.926,3794.411,0,0,0,48.167,2314.643,207.856,0,0,0,5,-1,0,4.33333333333333,3,13187.4460000992,1,0.0807622580241118,1262.832,7405.549,4756.246,0,0,0,55.382,1063.995,0,0,0,0,3,-1,0.8,6.6,5,14699.6999993324,8,0.156187453218202,3917.305,4219.394,1723.76,0,0,0,105.003,946.703,711.465,0,0,0,13,-1.25,0.25,5.5,4,13329.9649984837,4,0.0902634767947734,1054.542,4238.565,3877.882,0,0,0,45.366,707.609,265.369,0,0,0,5,-0.4,0.2,6.2,5,8073.05000019073,0,0.0496303763440861,847.657,4951.592,1674.868,0,0,0,231.544,1312.646,51.17,150.612,363.429,0,7,-0.75,0,6.5,4,10023.5790016651,2,6,6,4,5,0.393333333333334,4.64666666666666,0.881888888888891
"214","AS14.07",2014-04-06,0.0807622580241118,1262.832,7405.549,4756.246,0,0,0,55.382,1063.995,0,0,0,0,3,-1,0.8,6.6,5,14699.6999993324,8,0.156187453218202,3917.305,4219.394,1723.76,0,0,0,105.003,946.703,711.465,0,0,0,13,-1.25,0.25,5.5,4,13329.9649984837,4,0.0902634767947734,1054.542,4238.565,3877.882,0,0,0,45.366,707.609,265.369,0,0,0,5,-0.4,0.2,6.2,5,8073.05000019073,0,0.0496303763440861,847.657,4951.592,1674.868,0,0,0,231.544,1312.646,51.17,150.612,363.429,0,7,-0.75,0,6.5,4,10023.5790016651,2,0.231306581308831,1983.907,1377.754,368.645,0,0,0,119.3,1239.181,149.298,0,0,0,9,0,0.666666666666667,6,3,5377.28799962998,5,6.75,0,4,6,-0.0199999999999997,6.22,0.193
"215","AS14.07",2014-04-07,0.156187453218202,3917.305,4219.394,1723.76,0,0,0,105.003,946.703,711.465,0,0,0,13,-1.25,0.25,5.5,4,13329.9649984837,4,0.0902634767947734,1054.542,4238.565,3877.882,0,0,0,45.366,707.609,265.369,0,0,0,5,-0.4,0.2,6.2,5,8073.05000019073,0,0.0496303763440861,847.657,4951.592,1674.868,0,0,0,231.544,1312.646,51.17,150.612,363.429,0,7,-0.75,0,6.5,4,10023.5790016651,2,0.231306581308831,1983.907,1377.754,368.645,0,0,0,119.3,1239.181,149.298,0,0,0,9,0,0.666666666666667,6,3,5377.28799962998,5,0.0563157634848811,882.906,2782.046,2405.196,0,0,0,110.165,1596.296,0,0,1.002,0,2,-0.75,1,6.75,4,7656.60600090027,3,5.4,1,4,7,0.23,5.5,0.2305
"216","AS14.07",2014-04-08,0.0902634767947734,1054.542,4238.565,3877.882,0,0,0,45.366,707.609,265.369,0,0,0,5,-0.4,0.2,6.2,5,8073.05000019073,0,0.0496303763440861,847.657,4951.592,1674.868,0,0,0,231.544,1312.646,51.17,150.612,363.429,0,7,-0.75,0,6.5,4,10023.5790016651,2,0.231306581308831,1983.907,1377.754,368.645,0,0,0,119.3,1239.181,149.298,0,0,0,9,0,0.666666666666667,6,3,5377.28799962998,5,0.0563157634848811,882.906,2782.046,2405.196,0,0,0,110.165,1596.296,0,0,1.002,0,2,-0.75,1,6.75,4,7656.60600090027,3,0.0805241620390383,1957.102,5549.669,5686.06,0,0,0,233.405,4001.641,0,0,0,0,0,-0.6,0.2,5.4,5,16856.0139994621,1,6.8,2,4,8,-0.135,6.575,0.267
"217","AS14.07",2014-04-09,0.0496303763440861,847.657,4951.592,1674.868,0,0,0,231.544,1312.646,51.17,150.612,363.429,0,7,-0.75,0,6.5,4,10023.5790016651,2,0.231306581308831,1983.907,1377.754,368.645,0,0,0,119.3,1239.181,149.298,0,0,0,9,0,0.666666666666667,6,3,5377.28799962998,5,0.0563157634848811,882.906,2782.046,2405.196,0,0,0,110.165,1596.296,0,0,1.002,0,2,-0.75,1,6.75,4,7656.60600090027,3,0.0805241620390383,1957.102,5549.669,5686.06,0,0,0,233.405,4001.641,0,0,0,0,0,-0.6,0.2,5.4,5,16856.0139994621,1,0.07680102095483,863.043,7209.865,800.643,0,0,0,178.111,533.825,0,414.965,0,0,1,-0.4,0.6,6.8,5,9726.61599946022,0,6.4,3,4,9,-1.75541673428835e-16,6.29,0.348
